Date,Return
10/14/2021,0.0161
10/13/2021,0.006999999999999999
10/12/2021,-0.0043
10/11/2021,-0.0002
10/08/2021,-0.0060999999999999995
10/07/2021,0.021400000000000002
10/06/2021,-0.013000000000000001
10/05/2021,0.0173
10/04/2021,-0.0096
10/01/2021,-0.0032
09/30/2021,-0.0079
09/29/2021,0.0053
09/28/2021,-0.0256
09/27/2021,0.0017000000000000001
09/24/2021,-0.0087
09/23/2021,0.0108
09/22/2021,0.0129
09/21/2021,0.013300000000000001
09/20/2021,-0.021099999999999997
09/17/2021,-0.009399999999999999
09/16/2021,0.0058
09/15/2021,-0.0109
09/14/2021,0.0005
09/13/2021,0.0046
09/10/2021,-0.0016
09/09/2021,0.0
09/08/2021,-0.0113
09/07/2021,-0.005
09/06/2021,0.0105
09/03/2021,-0.0070999999999999995
09/02/2021,0.0011
09/01/2021,0.0074
08/31/2021,-0.0006
08/30/2021,0.0019
08/27/2021,0.0051
08/26/2021,-0.0027
08/25/2021,0.0007000000000000001
08/24/2021,0.0004
08/23/2021,0.006999999999999999
08/20/2021,0.0055000000000000005
08/19/2021,-0.0154
08/18/2021,-0.0017000000000000001
08/17/2021,-0.0014000000000000002
08/16/2021,-0.0064
08/13/2021,0.0008
08/12/2021,0.0048
08/11/2021,0.0044
08/10/2021,0.0026
08/09/2021,0.0006
08/06/2021,0.0032
08/05/2021,0.0039000000000000003
08/04/2021,0.006500000000000001
08/03/2021,0.0003
08/02/2021,0.0067
07/30/2021,-0.0067
07/29/2021,0.0033
07/28/2021,0.009399999999999999
07/27/2021,-0.0092
07/26/2021,-0.0016
07/23/2021,0.0123
07/22/2021,0.008
07/21/2021,0.0178
07/20/2021,0.0070999999999999995
07/19/2021,-0.026600000000000002
07/16/2021,-0.0051
07/15/2021,-0.0105
07/14/2021,0.0012
07/13/2021,0.0003
07/12/2021,0.0062
07/09/2021,0.0191
07/08/2021,-0.0213
07/07/2021,0.0064
07/06/2021,-0.0085
07/05/2021,0.0007000000000000001
07/02/2021,0.0013
07/01/2021,0.0036
06/30/2021,-0.0105
06/29/2021,0.0043
06/28/2021,-0.0075
06/25/2021,-0.0004
06/24/2021,0.011399999999999999
06/23/2021,-0.011399999999999999
06/22/2021,0.0026
06/21/2021,0.0070999999999999995
06/18/2021,-0.018000000000000002
06/17/2021,0.0015
06/16/2021,0.002
06/15/2021,0.0026
06/14/2021,0.0014000000000000002
06/11/2021,0.0075
06/10/2021,-0.0002
06/09/2021,0.0002
06/08/2021,-0.0004
06/07/2021,0.002
06/04/2021,0.0025
06/03/2021,-0.0023
06/02/2021,0.0040999999999999995
06/01/2021,0.008
05/31/2021,-0.0076
05/28/2021,0.0078000000000000005
05/27/2021,0.0019
05/26/2021,-0.0011
05/25/2021,0.0001
05/24/2021,0.0024
05/21/2021,0.006500000000000001
05/20/2021,0.016
05/19/2021,-0.0171
05/18/2021,-0.0004
05/17/2021,-0.0026
05/14/2021,0.016399999999999998
05/13/2021,0.0013
05/12/2021,0.0003
05/11/2021,-0.0192
05/10/2021,-0.0027
05/07/2021,0.0087
05/06/2021,-0.0008
05/05/2021,0.0199
05/04/2021,-0.0189
05/03/2021,0.0064
04/30/2021,-0.0055000000000000005
04/29/2021,-0.0045000000000000005
04/28/2021,0.0008
04/27/2021,-0.0022
04/26/2021,0.0019
04/23/2021,-0.0004
04/22/2021,0.0097
04/21/2021,0.0091
04/20/2021,-0.019799999999999998
04/19/2021,-0.0032
04/16/2021,0.009899999999999999
04/15/2021,0.0043
04/14/2021,0.0023
04/13/2021,0.0013
04/12/2021,-0.0043
04/09/2021,0.0003
04/08/2021,0.0053
04/07/2021,-0.0034000000000000002
04/06/2021,0.0062
04/01/2021,0.0068000000000000005
03/31/2021,-0.0018
03/30/2021,0.011200000000000002
03/29/2021,0.0042
03/26/2021,0.0089
03/25/2021,0.0
03/24/2021,0.0014000000000000002
03/23/2021,-0.0018
03/22/2021,-0.0008
03/19/2021,-0.0079
03/18/2021,0.0046
03/17/2021,-0.0003
03/16/2021,0.0055000000000000005
03/15/2021,-0.0009
03/12/2021,-0.0032
03/11/2021,0.0067
03/10/2021,0.0089
03/09/2021,0.0060999999999999995
03/08/2021,0.0255
03/05/2021,-0.0095
03/04/2021,-0.0021
03/03/2021,0.0014000000000000002
03/02/2021,0.0003
03/01/2021,0.019299999999999998
02/26/2021,-0.013300000000000001
02/25/2021,-0.005600000000000001
02/24/2021,0.0046
02/23/2021,-0.0029
02/22/2021,-0.0037
02/19/2021,0.0088
02/18/2021,-0.0051
02/17/2021,-0.0070999999999999995
02/16/2021,-0.0021
02/15/2021,0.0104
02/12/2021,0.006500000000000001
02/11/2021,0.0064
02/10/2021,-0.0034999999999999996
02/09/2021,-0.0012
02/08/2021,0.0027
02/05/2021,0.0037
02/04/2021,0.009000000000000001
02/03/2021,0.0054
02/02/2021,0.0169
02/01/2021,0.014199999999999999
01/29/2021,-0.0213
01/28/2021,0.0058
01/27/2021,-0.015700000000000002
01/26/2021,0.011200000000000002
01/25/2021,-0.0137
01/22/2021,-0.0044
01/21/2021,-0.0016
01/20/2021,0.008
01/19/2021,-0.002
01/18/2021,0.0009
01/15/2021,-0.0115
01/14/2021,0.0069
01/13/2021,0.0012
01/12/2021,-0.0023
01/11/2021,-0.0067
01/08/2021,0.0062
01/07/2021,0.0031
01/06/2021,0.0178
01/05/2021,-0.0046
01/04/2021,0.0033
12/31/2020,-0.0053
12/30/2020,-0.0027
12/29/2020,0.0017000000000000001
12/28/2020,0.0091
12/24/2020,0.0011
12/23/2020,0.011899999999999999
12/22/2020,0.014199999999999999
12/21/2020,-0.0274
12/18/2020,-0.0042
12/17/2020,0.005
12/16/2020,0.0060999999999999995
12/15/2020,0.005
12/14/2020,0.0052
12/11/2020,-0.0104
12/10/2020,-0.0019
12/09/2020,0.0009
12/08/2020,-0.0012
12/07/2020,-0.0026
12/04/2020,0.0063
12/03/2020,-0.0012
12/02/2020,-0.0011
12/01/2020,0.009399999999999999
11/30/2020,-0.01
11/27/2020,0.0048
11/26/2020,-0.0003
11/25/2020,0.0011
11/24/2020,0.013000000000000001
11/23/2020,-0.0013
11/20/2020,0.0045000000000000005
11/19/2020,-0.0087
11/18/2020,0.0039000000000000003
11/17/2020,0.0007000000000000001
11/16/2020,0.009899999999999999
11/13/2020,0.0011
11/12/2020,-0.0113
11/11/2020,0.0072
11/10/2020,0.0102
11/09/2020,0.0636
11/06/2020,-0.0036
11/05/2020,0.0172
11/04/2020,0.020099999999999996
11/03/2020,0.0262
11/02/2020,0.0207
10/30/2020,-0.0006
10/29/2020,-0.0012
10/28/2020,-0.0349
10/27/2020,-0.011200000000000002
10/26/2020,-0.029300000000000003
10/23/2020,0.0087
10/22/2020,-0.0029
10/21/2020,-0.0146
10/20/2020,-0.0045000000000000005
10/19/2020,-0.0009
10/16/2020,0.0165
10/15/2020,-0.0246
10/14/2020,-0.0018
10/13/2020,-0.005699999999999999
10/12/2020,0.0076
10/09/2020,0.0053
10/08/2020,0.0069
10/07/2020,0.0
10/06/2020,0.0040999999999999995
10/05/2020,0.0092
10/02/2020,-0.001
10/01/2020,0.0002
09/30/2020,-0.0064
09/29/2020,-0.0028000000000000004
09/28/2020,0.0275
09/25/2020,-0.0070999999999999995
09/24/2020,-0.0064
09/23/2020,0.0051
09/22/2020,0.001
09/21/2020,-0.0374
09/18/2020,-0.009899999999999999
09/17/2020,-0.0067
09/16/2020,0.002
09/15/2020,0.004699999999999999
09/14/2020,0.0003
09/11/2020,0.0009
09/10/2020,-0.0036
09/09/2020,0.0176
09/08/2020,-0.0141
09/07/2020,0.016399999999999998
09/04/2020,-0.0132
09/03/2020,-0.0101
09/02/2020,0.0184
09/01/2020,0.0015
08/31/2020,-0.013000000000000001
08/28/2020,-0.004699999999999999
08/27/2020,-0.0077
08/26/2020,0.008100000000000001
08/25/2020,-0.0006
08/24/2020,0.022099999999999998
08/21/2020,-0.0043
08/20/2020,-0.0132
08/19/2020,0.0085
08/18/2020,-0.0049
08/17/2020,0.0002
08/14/2020,-0.0113
08/13/2020,-0.006
08/12/2020,0.009300000000000001
08/11/2020,0.0222
08/10/2020,0.0022
08/07/2020,0.0038
08/06/2020,-0.0086
08/05/2020,0.0043
08/04/2020,0.0019
08/03/2020,0.0233
07/31/2020,-0.0106
07/30/2020,-0.0279
07/29/2020,-0.001
07/28/2020,0.0002
07/27/2020,-0.0024
07/24/2020,-0.018000000000000002
07/23/2020,0.0003
07/22/2020,-0.0102
07/21/2020,0.005
07/20/2020,0.0068000000000000005
07/17/2020,0.0001
07/16/2020,-0.0038
07/15/2020,0.0171
07/14/2020,-0.0085
07/13/2020,0.0163
07/10/2020,0.010700000000000001
07/09/2020,-0.0076
07/08/2020,-0.010700000000000001
07/07/2020,-0.0085
07/06/2020,0.0169
07/03/2020,-0.0077
07/02/2020,0.028399999999999998
07/01/2020,-0.0017000000000000001
06/30/2020,0.0006
06/29/2020,0.0087
06/26/2020,-0.0046
06/25/2020,0.0070999999999999995
06/24/2020,-0.0311
06/23/2020,0.0176
06/22/2020,-0.0084
06/19/2020,0.0059
06/18/2020,-0.0053
06/17/2020,0.0076
06/16/2020,0.0339
06/15/2020,-0.0055000000000000005
06/12/2020,0.0029
06/11/2020,-0.0453
06/10/2020,-0.008100000000000001
06/09/2020,-0.0141
06/08/2020,-0.004699999999999999
06/05/2020,0.037599999999999995
06/04/2020,-0.0024
06/03/2020,0.0358
06/02/2020,0.0348
05/29/2020,-0.0143
05/28/2020,0.014199999999999999
05/27/2020,0.0173
05/26/2020,0.009399999999999999
05/25/2020,0.0227
05/22/2020,0.0002
05/21/2020,-0.0127
05/20/2020,0.0137
05/19/2020,-0.0032
05/18/2020,0.051
05/15/2020,0.0038
05/14/2020,-0.0179
05/13/2020,-0.0255
05/12/2020,0.0002
05/11/2020,-0.0084
05/08/2020,0.0096
05/07/2020,0.013000000000000001
05/06/2020,-0.011200000000000002
05/05/2020,0.021099999999999997
05/04/2020,-0.0381
05/01/2020,0.0
04/30/2020,-0.0227
04/29/2020,0.0218
04/28/2020,0.0173
04/27/2020,0.026000000000000002
04/24/2020,-0.0152
04/23/2020,0.0062
04/22/2020,0.015600000000000001
04/21/2020,-0.0406
04/20/2020,0.0073
04/17/2020,0.027000000000000003
04/16/2020,0.0015
04/15/2020,-0.0375
04/14/2020,0.0086
04/09/2020,0.0146
04/08/2020,-0.0022
04/07/2020,0.022099999999999998
04/06/2020,0.0499
04/03/2020,-0.0095
04/02/2020,0.0031
04/01/2020,-0.0383
03/31/2020,0.0077
03/30/2020,0.013500000000000002
03/27/2020,-0.0418
03/26/2020,0.017
03/25/2020,0.0313
03/24/2020,0.0924
03/23/2020,-0.024700000000000003
03/20/2020,0.0385
03/19/2020,0.0286
03/18/2020,-0.0572
03/17/2020,0.0327
03/16/2020,-0.0525
03/13/2020,0.016
03/12/2020,-0.124
03/11/2020,-0.0015
03/10/2020,-0.0166
03/09/2020,-0.08449999999999999
03/06/2020,-0.0391
03/05/2020,-0.0167
03/04/2020,0.0144
03/03/2020,0.009899999999999999
03/02/2020,0.0028000000000000004
02/28/2020,-0.0366
02/27/2020,-0.034
02/26/2020,0.0014000000000000002
02/25/2020,-0.0207
02/24/2020,-0.0401
02/21/2020,-0.0059
02/20/2020,-0.0109
02/19/2020,0.0075
02/18/2020,-0.0043
02/17/2020,0.0032
02/14/2020,-0.0015
02/13/2020,-0.002
02/12/2020,0.0075
02/11/2020,0.0086
02/10/2020,-0.0014000000000000002
02/07/2020,-0.0018
02/06/2020,0.0073
02/05/2020,0.012199999999999999
02/04/2020,0.0194
02/03/2020,0.005600000000000001
01/31/2020,-0.013500000000000002
01/30/2020,-0.012199999999999999
01/29/2020,0.0046
01/28/2020,0.0113
01/27/2020,-0.0268
01/24/2020,0.0113
01/23/2020,-0.0087
01/22/2020,-0.0051
01/21/2020,-0.0026
01/20/2020,-0.0024
01/17/2020,0.009000000000000001
01/16/2020,0.0014000000000000002
01/15/2020,-0.0016
01/14/2020,-0.0013
01/13/2020,-0.0026
01/10/2020,-0.0017000000000000001
01/09/2020,0.0062
01/08/2020,0.0034999999999999996
01/07/2020,0.0018
01/06/2020,-0.0055000000000000005
01/03/2020,-0.0052
01/02/2020,0.0128
12/31/2019,-0.0009
12/30/2019,-0.0089
12/27/2019,0.0021
12/24/2019,-0.0006
12/23/2019,0.0
12/20/2019,0.01
12/19/2019,0.0
12/18/2019,-0.0017000000000000001
12/17/2019,-0.0073
12/16/2019,0.011200000000000002
12/13/2019,0.0067
12/12/2019,0.0051
12/11/2019,0.0043
12/10/2019,-0.0001
12/09/2019,-0.0055000000000000005
12/06/2019,0.0121
12/05/2019,-0.0032
12/04/2019,0.013600000000000001
12/03/2019,-0.0043
12/02/2019,-0.0208
11/29/2019,-0.0002
11/28/2019,-0.0023
11/27/2019,0.002
11/26/2019,-0.0006
11/25/2019,0.0055000000000000005
11/22/2019,0.0021
11/21/2019,-0.0011
11/20/2019,-0.0034000000000000002
11/19/2019,-0.0023
11/18/2019,-0.0018
11/15/2019,0.0062
11/14/2019,-0.0029
11/13/2019,-0.0034000000000000002
11/12/2019,0.0042
11/11/2019,-0.0008
11/08/2019,-0.0019
11/07/2019,0.0049
11/06/2019,0.0033
11/05/2019,0.0031
11/04/2019,0.011399999999999999
11/01/2019,0.0054
10/31/2019,-0.0044
10/30/2019,-0.0005
10/29/2019,-0.001
10/28/2019,0.0003
10/25/2019,0.0009
10/24/2019,0.004
10/23/2019,0.0006
10/22/2019,0.0013
10/21/2019,0.0058
10/18/2019,-0.0026
10/17/2019,-0.003
10/16/2019,0.0002
10/15/2019,0.011899999999999999
10/14/2019,-0.0038
10/11/2019,0.0217
10/10/2019,0.0092
10/09/2019,0.0085
10/08/2019,-0.0111
10/07/2019,0.0070999999999999995
10/04/2019,0.0086
10/03/2019,0.0012
10/02/2019,-0.0298
10/01/2019,-0.0143
09/30/2019,0.0066
09/27/2019,0.0039000000000000003
09/26/2019,0.0055000000000000005
09/25/2019,-0.0054
09/24/2019,-0.0014000000000000002
09/23/2019,-0.0096
09/20/2019,0.0053
09/19/2019,0.006999999999999999
09/18/2019,0.0019
09/17/2019,0.0008
09/16/2019,-0.0089
09/13/2019,0.0032
09/12/2019,0.0063
09/11/2019,0.0051
09/10/2019,0.0011
09/09/2019,0.0
09/06/2019,0.003
09/05/2019,0.0098
09/04/2019,0.0088
09/03/2019,-0.0034000000000000002
09/02/2019,0.0017000000000000001
08/30/2019,0.0045000000000000005
08/29/2019,0.0137
08/28/2019,-0.0015
08/27/2019,0.006500000000000001
08/26/2019,0.0044
08/23/2019,-0.011699999999999999
08/22/2019,-0.0063
08/21/2019,0.013300000000000001
08/20/2019,-0.005600000000000001
08/19/2019,0.012
08/16/2019,0.0141
08/15/2019,-0.0018
08/14/2019,-0.0204
08/13/2019,0.0092
08/12/2019,-0.0022
08/09/2019,-0.0123
08/08/2019,0.019799999999999998
08/07/2019,0.005600000000000001
08/06/2019,-0.0058
08/05/2019,-0.019299999999999998
08/02/2019,-0.0326
08/01/2019,0.0067
07/31/2019,0.0012
07/30/2019,-0.0172
07/29/2019,-0.0003
07/26/2019,0.0040999999999999995
07/25/2019,-0.0064
07/24/2019,0.0
07/23/2019,0.0123
07/22/2019,0.0028000000000000004
07/19/2019,-0.0008
07/18/2019,-0.0054
07/17/2019,-0.005600000000000001
07/16/2019,0.0055000000000000005
07/15/2019,0.0013
07/12/2019,0.0003
07/11/2019,-0.0014000000000000002
07/10/2019,-0.0023
07/09/2019,-0.004
07/08/2019,-0.0012
07/05/2019,-0.0046
07/04/2019,0.001
07/03/2019,0.009300000000000001
07/02/2019,0.003
07/01/2019,0.0069
06/28/2019,0.0091
06/27/2019,-0.0002
06/26/2019,-0.0004
06/25/2019,-0.0032
06/24/2019,-0.0033
06/21/2019,-0.0003
06/20/2019,0.0039000000000000003
06/19/2019,0.0005
06/18/2019,0.0206
06/17/2019,0.0012
06/14/2019,-0.0033
06/13/2019,0.0011
06/12/2019,-0.0043
06/11/2019,0.0043
06/10/2019,0.0024
06/07/2019,0.012
06/06/2019,-0.0005
06/05/2019,0.0019
06/04/2019,0.0101
06/03/2019,0.006
05/31/2019,-0.011399999999999999
05/30/2019,0.0062
05/29/2019,-0.0152
05/28/2019,-0.0045000000000000005
05/27/2019,0.004
05/24/2019,0.0070999999999999995
05/23/2019,-0.0176
05/22/2019,0.0001
05/21/2019,0.005
05/20/2019,-0.0163
05/17/2019,-0.0038
05/16/2019,0.015600000000000001
05/15/2019,0.0064
05/14/2019,0.0131
05/13/2019,-0.012
05/10/2019,0.0031
05/09/2019,-0.0195
05/08/2019,0.004699999999999999
05/07/2019,-0.0178
05/06/2019,-0.0113
05/03/2019,0.0039000000000000003
05/02/2019,-0.0073
05/01/2019,0.0
04/30/2019,0.0036
04/29/2019,0.0004
04/26/2019,0.0024
04/25/2019,-0.0031
04/24/2019,-0.0003
04/23/2019,0.0013
04/18/2019,0.0062
04/17/2019,0.0040999999999999995
04/16/2019,0.0037
04/15/2019,0.0008
04/12/2019,0.0036
04/11/2019,0.0031
04/10/2019,0.0022
04/09/2019,-0.0060999999999999995
04/08/2019,-0.0027
04/05/2019,0.0016
04/04/2019,0.0019
04/03/2019,0.011699999999999999
04/02/2019,0.003
04/01/2019,0.01
03/29/2019,0.0095
03/28/2019,-0.0005
03/27/2019,0.0008
03/26/2019,0.0058
03/25/2019,-0.0016
03/22/2019,-0.0183
03/21/2019,-0.0015
03/20/2019,-0.010700000000000001
03/19/2019,0.0062
03/18/2019,0.0005
03/15/2019,0.0132
03/14/2019,0.005600000000000001
03/13/2019,0.0059
03/12/2019,-0.0001
03/11/2019,0.0063
03/08/2019,-0.0076
03/07/2019,-0.0048
03/06/2019,-0.0008
03/05/2019,0.003
03/04/2019,0.0015
03/01/2019,0.0042
02/28/2019,0.004699999999999999
02/27/2019,-0.002
02/26/2019,0.0028000000000000004
02/25/2019,0.0029
02/22/2019,0.0021
02/21/2019,0.0013
02/20/2019,0.0062
02/19/2019,-0.0017000000000000001
02/18/2019,0.0011
02/15/2019,0.0184
02/14/2019,-0.0062
02/13/2019,0.0036
02/12/2019,0.0079
02/11/2019,0.0096
02/08/2019,-0.0048
02/07/2019,-0.019299999999999998
02/06/2019,-0.0007000000000000001
02/05/2019,0.015700000000000002
02/04/2019,-0.0019
02/01/2019,0.0037
01/31/2019,-0.0007000000000000001
01/30/2019,0.0026
01/29/2019,0.0051
01/28/2019,-0.008199999999999999
01/25/2019,0.0118
01/24/2019,0.0046
01/23/2019,-0.0002
01/22/2019,-0.0039000000000000003
01/21/2019,-0.0031
01/18/2019,0.021400000000000002
01/17/2019,-0.0026
01/16/2019,0.003
01/15/2019,0.0042
01/14/2019,-0.0048
01/11/2019,-0.0018
01/10/2019,0.0018
01/09/2019,0.005
01/08/2019,0.006999999999999999
01/07/2019,-0.0027
01/04/2019,0.029500000000000002
01/03/2019,-0.0129
01/02/2019,-0.0027
12/31/2018,0.005
12/28/2018,0.0167
12/27/2018,-0.012199999999999999
12/24/2018,-0.0089
12/21/2018,0.0002
12/20/2018,-0.0168
12/19/2018,0.0037
12/18/2018,-0.0077
12/17/2018,-0.009399999999999999
12/14/2018,-0.0063
12/13/2018,0.0014000000000000002
12/12/2018,0.0172
12/11/2018,0.0127
12/10/2018,-0.013600000000000001
12/07/2018,0.0040999999999999995
12/06/2018,-0.0331
12/05/2018,-0.012199999999999999
12/04/2018,-0.008
12/03/2018,0.0132
11/30/2018,-0.0003
11/29/2018,0.0019
11/28/2018,0.0006
11/27/2018,-0.002
11/26/2018,0.0113
11/23/2018,0.0034000000000000002
11/22/2018,-0.0086
11/21/2018,0.0121
11/20/2018,-0.013999999999999999
11/19/2018,-0.0064
11/16/2018,-0.003
11/15/2018,-0.004699999999999999
11/14/2018,-0.006
11/13/2018,0.0096
11/12/2018,-0.011000000000000001
11/09/2018,-0.0025
11/08/2018,-0.0026
11/07/2018,0.0121
11/06/2018,-0.0031
11/05/2018,0.0009
11/02/2018,0.0032
11/01/2018,0.0021
10/31/2018,0.016
10/30/2018,-0.0025
10/29/2018,0.0064
10/26/2018,-0.009300000000000001
10/25/2018,0.0109
10/24/2018,-0.0034000000000000002
10/23/2018,-0.0154
10/22/2018,-0.006500000000000001
10/19/2018,-0.0002
10/18/2018,-0.0097
10/17/2018,-0.0044
10/16/2018,0.0146
10/15/2018,0.005
10/12/2018,-0.0046
10/11/2018,-0.0177
10/10/2018,-0.0165
10/09/2018,0.0036
10/08/2018,-0.010700000000000001
10/05/2018,-0.0088
10/04/2018,-0.0089
10/03/2018,0.0049
10/02/2018,-0.0074
10/01/2018,0.0044
09/28/2018,-0.0147
09/27/2018,0.0048
09/26/2018,0.0039000000000000003
09/25/2018,0.0027
09/24/2018,-0.0059
09/21/2018,0.008100000000000001
09/20/2018,0.0103
09/19/2018,0.003
09/18/2018,0.0037
09/17/2018,0.0004
09/14/2018,0.0033
09/13/2018,0.0021
09/12/2018,0.0045000000000000005
09/11/2018,0.0007000000000000001
09/10/2018,0.0048
09/07/2018,-0.0008
09/06/2018,-0.0059
09/05/2018,-0.013000000000000001
09/04/2018,-0.0105
09/03/2018,0.0006
08/31/2018,-0.0111
08/30/2018,-0.0073
08/29/2018,0.0025
08/28/2018,-0.0024
08/27/2018,0.0083
08/24/2018,0.0024
08/23/2018,-0.0003
08/22/2018,0.0025
08/21/2018,0.0053
08/20/2018,0.0060999999999999995
08/17/2018,-0.0014000000000000002
08/16/2018,0.0055000000000000005
08/15/2018,-0.0148
08/14/2018,-0.0001
08/13/2018,-0.0048
08/10/2018,-0.0194
08/09/2018,0.0002
08/08/2018,-0.0031
08/07/2018,0.006
08/06/2018,0.0003
08/03/2018,0.0038
08/02/2018,-0.011399999999999999
08/01/2018,-0.0046
07/31/2018,0.0038
07/30/2018,-0.0042
07/27/2018,0.0051
07/26/2018,0.0118
07/25/2018,-0.0043
07/24/2018,0.0085
07/23/2018,-0.0017000000000000001
07/20/2018,-0.0033
07/19/2018,-0.0039000000000000003
07/18/2018,0.008
07/17/2018,0.0024
07/16/2018,-0.0016
07/13/2018,0.0026
07/12/2018,0.0068000000000000005
07/11/2018,-0.0147
07/10/2018,0.0037
07/09/2018,0.0034999999999999996
07/06/2018,0.0022
07/05/2018,0.0085
07/04/2018,0.0017000000000000001
07/03/2018,0.0101
07/02/2018,-0.0069
06/29/2018,0.0089
06/28/2018,-0.009300000000000001
06/27/2018,0.0084
06/26/2018,-0.0001
06/25/2018,-0.021
06/22/2018,0.011200000000000002
06/21/2018,-0.0105
06/20/2018,0.0013
06/19/2018,-0.009000000000000001
06/18/2018,-0.0109
06/15/2018,-0.0063
06/14/2018,0.0137
06/13/2018,0.0011
06/12/2018,-0.0013
06/11/2018,0.0095
06/08/2018,-0.0036
06/07/2018,-0.0003
06/06/2018,0.0012
06/05/2018,-0.0037
06/04/2018,0.0046
06/01/2018,0.0138
05/31/2018,-0.01
05/30/2018,0.0038
05/29/2018,-0.015600000000000001
05/28/2018,-0.009300000000000001
05/25/2018,-0.0018
05/24/2018,-0.005699999999999999
05/23/2018,-0.0127
05/22/2018,0.0040999999999999995
05/21/2018,-0.0003
05/18/2018,-0.0051
05/17/2018,0.008199999999999999
05/16/2018,-0.0004
05/15/2018,-0.0004
05/14/2018,0.0001
05/11/2018,-0.0012
05/10/2018,0.0
05/09/2018,0.0033
05/08/2018,-0.0018
05/07/2018,0.0038
05/04/2018,0.0060999999999999995
05/03/2018,-0.0069
05/02/2018,0.005
05/01/2018,-0.0001
04/30/2018,0.005
04/27/2018,0.0036
04/26/2018,0.0058
04/25/2018,-0.0070999999999999995
04/24/2018,-0.0006
04/23/2018,0.0054
04/20/2018,0.0022
04/19/2018,-0.0012
04/18/2018,0.0037
04/17/2018,0.010700000000000001
04/16/2018,-0.002
04/13/2018,0.0012
04/12/2018,0.0070999999999999995
04/11/2018,-0.0055000000000000005
04/10/2018,0.006999999999999999
04/09/2018,0.002
04/06/2018,-0.0064
04/05/2018,0.0268
04/04/2018,-0.002
04/03/2018,-0.0043
03/29/2018,0.0091
03/28/2018,0.0043
03/27/2018,0.011699999999999999
03/26/2018,-0.0059
03/23/2018,-0.015
03/22/2018,-0.0155
03/21/2018,-0.0032
03/20/2018,0.0051
03/19/2018,-0.0124
03/16/2018,0.0068000000000000005
03/15/2018,0.0068000000000000005
03/14/2018,-0.0019
03/13/2018,-0.009399999999999999
03/12/2018,0.0026
03/09/2018,0.0021
03/08/2018,0.0106
03/07/2018,0.0058
03/06/2018,0.0008
03/05/2018,0.0092
03/02/2018,-0.0219
03/01/2018,-0.0116
02/28/2018,-0.0055000000000000005
02/27/2018,-0.0015
02/26/2018,0.0063
02/23/2018,0.0028000000000000004
02/22/2018,0.0005
02/21/2018,-0.0014000000000000002
02/20/2018,0.008
02/19/2018,-0.0055000000000000005
02/16/2018,0.011000000000000001
02/15/2018,0.0059
02/14/2018,0.0087
02/13/2018,-0.008100000000000001
02/12/2018,0.0127
02/09/2018,-0.0152
02/08/2018,-0.022400000000000003
02/07/2018,0.0176
02/06/2018,-0.0241
02/05/2018,-0.0126
02/02/2018,-0.0151
02/01/2018,-0.0088
01/31/2018,0.0007000000000000001
01/30/2018,-0.01
01/29/2018,-0.0012
01/26/2018,0.0048
01/25/2018,-0.0036
01/24/2018,-0.0079
01/23/2018,0.0019
01/22/2018,0.0044
01/19/2018,0.0078000000000000005
01/18/2018,0.0023
01/17/2018,-0.0025
01/16/2018,0.0028000000000000004
01/15/2018,-0.0002
01/12/2018,0.0048
01/11/2018,-0.004
01/10/2018,-0.0036
01/09/2018,0.0018
01/08/2018,0.0024
01/05/2018,0.0109
01/04/2018,0.0168
01/03/2018,0.005600000000000001
01/02/2018,-0.0039000000000000003
12/29/2017,-0.0058
12/28/2017,-0.0073
12/27/2017,-0.0009
12/22/2017,-0.0049
12/21/2017,0.0051
12/20/2017,-0.0083
12/19/2017,-0.0075
12/18/2017,0.0137
12/15/2017,0.0012
12/14/2017,-0.0070999999999999995
12/13/2017,-0.0052
12/12/2017,0.0051
12/11/2017,-0.0026
12/08/2017,0.0051
12/07/2017,0.0032
12/06/2017,-0.0025
12/05/2017,-0.0016
12/04/2017,0.0138
12/01/2017,-0.011899999999999999
11/30/2017,-0.005600000000000001
11/29/2017,0.0018
11/28/2017,0.0055000000000000005
11/27/2017,-0.0048
11/24/2017,0.0026
11/23/2017,0.0026
11/22/2017,-0.004699999999999999
11/21/2017,0.005
11/20/2017,0.0039000000000000003
11/17/2017,-0.0049
11/16/2017,0.0054
11/15/2017,-0.003
11/14/2017,-0.0051
11/13/2017,-0.0054
11/10/2017,-0.0052
11/09/2017,-0.0116
11/08/2017,-0.001
11/07/2017,-0.0064
11/06/2017,-0.0021
11/03/2017,0.0003
11/02/2017,-0.0023
11/01/2017,0.0064
10/31/2017,0.0032
10/30/2017,0.0027
10/27/2017,0.0040999999999999995
10/26/2017,0.0127
10/25/2017,-0.0053
10/24/2017,0.0005
10/23/2017,0.001
10/20/2017,0.0008
10/19/2017,-0.0049
10/18/2017,0.0033
10/17/2017,0.0004
10/16/2017,0.0005
10/13/2017,-0.0003
10/12/2017,-0.0005
10/11/2017,0.0024
10/10/2017,-0.0032
10/09/2017,0.002
10/06/2017,-0.0028000000000000004
10/05/2017,0.0052
10/04/2017,-0.003
10/03/2017,0.0008
10/02/2017,0.0022
09/29/2017,0.0088
09/28/2017,0.0024
09/27/2017,0.0053
09/26/2017,-0.0004
09/25/2017,-0.001
09/22/2017,0.0005
09/21/2017,0.004
09/20/2017,-0.0016
09/19/2017,0.0013
09/18/2017,0.0032
09/15/2017,-0.0031
09/14/2017,0.0009
09/13/2017,0.003
