Date,Return
06/24/2025,0.0264
06/23/2025,-0.016
06/20/2025,0.0045000000000000005
06/18/2025,-0.0023
06/17/2025,0.0052
06/16/2025,0.0027
06/13/2025,-0.0173
06/12/2025,-0.0087
06/11/2025,-0.0051
06/10/2025,0.0225
06/09/2025,0.012199999999999999
06/06/2025,-0.0126
06/05/2025,-0.0126
06/04/2025,0.0139
06/03/2025,-0.0087
06/02/2025,-0.006
05/30/2025,-0.0051
05/29/2025,-0.0179
05/28/2025,0.008199999999999999
05/27/2025,0.0078000000000000005
05/26/2025,0.0276
05/23/2025,-0.008
05/22/2025,-0.008
05/21/2025,-0.0126
05/20/2025,0.0034000000000000002
05/19/2025,-0.0084
05/16/2025,-0.0017000000000000001
05/15/2025,-0.005699999999999999
05/14/2025,-0.0062
05/13/2025,0.0062
05/12/2025,-0.0037
05/09/2025,0.0268
05/08/2025,0.006999999999999999
05/07/2025,0.011200000000000002
05/06/2025,-0.023700000000000002
05/05/2025,-0.0096
05/02/2025,0.026699999999999998
04/30/2025,-0.026000000000000002
04/29/2025,0.002
04/28/2025,0.0042
04/25/2025,-0.0013
04/24/2025,0.0051
04/23/2025,0.030600000000000002
04/22/2025,0.0215
04/17/2025,0.0106
04/16/2025,-0.001
04/15/2025,0.0039000000000000003
04/14/2025,0.031200000000000002
04/11/2025,-0.0095
04/10/2025,0.0492
04/09/2025,-0.029500000000000002
04/08/2025,0.0315
04/07/2025,-0.0149
04/04/2025,-0.0637
04/03/2025,-0.0408
04/02/2025,0.004699999999999999
04/01/2025,0.0171
03/31/2025,-0.0213
03/28/2025,-0.0116
03/27/2025,0.0039000000000000003
03/26/2025,-0.0111
03/25/2025,0.0118
03/24/2025,0.015700000000000002
03/21/2025,-0.0102
03/20/2025,-0.009399999999999999
03/19/2025,-0.006999999999999999
03/18/2025,0.0077
03/17/2025,0.0084
03/14/2025,0.026600000000000002
03/13/2025,0.021400000000000002
03/12/2025,0.0165
03/11/2025,-0.0023
03/10/2025,-0.02
03/07/2025,0.0014000000000000002
03/06/2025,0.0182
03/05/2025,0.0369
03/04/2025,-0.0392
03/03/2025,0.0086
02/28/2025,-0.0040999999999999995
02/27/2025,-0.0116
02/26/2025,0.018799999999999997
02/25/2025,0.0064
02/24/2025,-0.023799999999999998
02/21/2025,0.0017000000000000001
02/20/2025,-0.008
02/19/2025,-0.013500000000000002
02/18/2025,0.0286
02/17/2025,0.008199999999999999
02/14/2025,-0.0074
02/13/2025,0.0102
02/12/2025,0.0132
02/11/2025,0.011000000000000001
02/10/2025,0.0078000000000000005
02/07/2025,0.0113
02/06/2025,0.0274
02/05/2025,-0.0084
02/04/2025,0.0103
02/03/2025,-0.0178
01/31/2025,-0.0031
01/30/2025,0.0177
01/29/2025,-0.0001
01/28/2025,0.0095
01/27/2025,-0.001
01/24/2025,0.0066
01/23/2025,0.0002
01/22/2025,0.0128
01/21/2025,0.0034999999999999996
01/20/2025,0.0076
01/17/2025,0.0126
01/16/2025,-0.003
01/15/2025,0.0212
01/14/2025,0.0075
01/13/2025,-0.0159
01/10/2025,0.0040999999999999995
01/09/2025,0.0083
01/08/2025,-0.0125
01/07/2025,0.009000000000000001
01/03/2025,0.004699999999999999
01/02/2025,0.016
12/30/2024,-0.0055000000000000005
12/27/2024,0.0009
12/23/2024,0.0008
12/20/2024,-0.0113
12/19/2024,-0.0005
12/18/2024,0.0066
12/17/2024,-0.0259
12/16/2024,-0.0011
12/13/2024,-0.0016
12/12/2024,-0.0085
12/11/2024,-0.0091
12/10/2024,0.0007000000000000001
12/09/2024,0.0025
12/06/2024,-0.0003
12/05/2024,0.018799999999999997
12/04/2024,0.0123
12/03/2024,-0.003
12/02/2024,0.025699999999999997
11/29/2024,0.0018
11/28/2024,0.0002
11/27/2024,-0.006
11/26/2024,-0.0013
11/25/2024,0.004
11/22/2024,0.0074
11/21/2024,0.015600000000000001
11/20/2024,0.01
11/19/2024,-0.0281
11/18/2024,-0.0019
11/15/2024,-0.0263
11/14/2024,0.0068000000000000005
11/13/2024,-0.0102
11/12/2024,-0.018500000000000003
11/08/2024,-0.0053
11/07/2024,0.030899999999999997
11/06/2024,0.0021
11/05/2024,-0.0073
11/04/2024,0.0215
10/31/2024,-0.011200000000000002
10/30/2024,-0.023700000000000002
10/29/2024,0.0174
10/28/2024,0.0002
10/25/2024,-0.0001
10/24/2024,-0.004699999999999999
10/23/2024,0.0026
10/22/2024,-0.0124
10/21/2024,-0.010700000000000001
10/18/2024,0.0085
10/17/2024,-0.024399999999999998
10/16/2024,0.0079
10/15/2024,-0.0021
10/14/2024,-0.0027
10/11/2024,0.0111
10/10/2024,-0.005699999999999999
10/09/2024,0.016
10/08/2024,-0.003
10/07/2024,0.0
10/04/2024,0.0048
10/03/2024,-0.016
10/02/2024,0.0008
10/01/2024,-0.0036
09/30/2024,-0.024700000000000003
09/27/2024,0.006999999999999999
09/26/2024,0.0086
09/25/2024,0.0038
09/24/2024,0.0222
09/23/2024,0.003
09/20/2024,-0.020099999999999996
09/19/2024,0.0
09/18/2024,-0.0034999999999999996
09/17/2024,0.0175
09/16/2024,-0.0179
09/13/2024,0.0184
09/12/2024,0.0141
09/11/2024,-0.0196
09/10/2024,-0.01
09/09/2024,0.0055000000000000005
09/06/2024,-0.0227
09/05/2024,-0.013000000000000001
09/04/2024,-0.0026
09/03/2024,-0.019
09/02/2024,0.0182
08/30/2024,0.0038
08/29/2024,0.008100000000000001
08/28/2024,-0.0051
08/27/2024,0.0004
08/26/2024,-0.0024
08/23/2024,0.0005
08/22/2024,-0.0006
08/21/2024,0.0076
08/20/2024,-0.0179
08/19/2024,0.0024
08/16/2024,0.032799999999999996
08/14/2024,0.0059
08/13/2024,-0.0023
08/12/2024,0.0342
08/09/2024,-0.0025
08/08/2024,0.0124
08/07/2024,-0.0006
08/06/2024,-0.0126
08/05/2024,-0.031200000000000002
08/02/2024,-0.0149
08/01/2024,-0.0194
07/31/2024,0.0154
07/30/2024,-0.014199999999999999
07/29/2024,0.005
07/26/2024,-0.0034999999999999996
07/25/2024,-0.0066
07/24/2024,-0.0055000000000000005
07/23/2024,-0.0146
07/22/2024,0.002
07/19/2024,-0.008
07/18/2024,0.017
07/17/2024,-0.0126
07/16/2024,-0.0327
07/15/2024,0.0014000000000000002
07/12/2024,0.0073
07/11/2024,0.0104
07/10/2024,-0.0088
07/09/2024,0.0018
07/08/2024,0.008100000000000001
07/05/2024,-0.011899999999999999
07/04/2024,0.0022
07/03/2024,0.006
07/02/2024,-0.0097
07/01/2024,-0.0032
06/28/2024,0.0053
06/27/2024,0.0025
06/26/2024,-0.0023
06/25/2024,0.0019
06/24/2024,0.021099999999999997
06/21/2024,-0.0032
06/20/2024,0.0024
06/19/2024,0.0149
06/18/2024,-0.0015
06/17/2024,0.0187
06/14/2024,0.005
06/13/2024,-0.0169
06/12/2024,0.0166
06/11/2024,-0.0106
06/10/2024,-0.0001
06/07/2024,-0.0137
06/06/2024,0.006999999999999999
06/05/2024,0.004699999999999999
06/04/2024,-0.0253
06/03/2024,0.0046
05/31/2024,0.0087
05/29/2024,-0.0168
05/28/2024,-0.0095
05/27/2024,0.0005
05/24/2024,-0.0049
05/23/2024,-0.0044
05/22/2024,-0.0058
05/21/2024,-0.009899999999999999
05/20/2024,0.006999999999999999
05/17/2024,0.004699999999999999
05/16/2024,0.0029
05/15/2024,-0.0007000000000000001
05/14/2024,0.004
05/13/2024,0.0095
05/10/2024,-0.0166
05/09/2024,0.0058
05/08/2024,0.0054
05/07/2024,-0.0040999999999999995
05/06/2024,0.031200000000000002
05/02/2024,-0.0023
04/30/2024,-0.0126
04/29/2024,0.0116
04/26/2024,0.0131
04/25/2024,-0.009000000000000001
04/24/2024,-0.009300000000000001
04/23/2024,-0.0064
04/22/2024,0.018000000000000002
04/19/2024,0.0012
04/18/2024,0.0118
04/17/2024,0.0166
04/16/2024,-0.0248
04/15/2024,0.0029
04/12/2024,-0.009000000000000001
04/11/2024,-0.0128
04/10/2024,0.01
04/09/2024,-0.0126
04/08/2024,0.0147
04/05/2024,0.0006
04/04/2024,0.0146
04/03/2024,-0.0004
04/02/2024,-0.0005
03/28/2024,0.0172
03/27/2024,0.003
03/26/2024,0.0189
03/25/2024,-0.014499999999999999
03/22/2024,-0.013300000000000001
03/21/2024,0.0292
03/20/2024,0.0024
03/19/2024,-0.0064
03/18/2024,0.0
03/15/2024,-0.0254
03/14/2024,0.0017000000000000001
03/13/2024,-0.0069
03/12/2024,0.0231
03/11/2024,0.008
03/08/2024,0.0066
03/07/2024,-0.0148
03/06/2024,0.0015
03/05/2024,-0.0128
03/04/2024,-0.0109
03/01/2024,0.0027
02/29/2024,0.0025
02/28/2024,-0.018600000000000002
02/27/2024,-0.0025
02/26/2024,-0.0052
02/23/2024,0.0121
02/22/2024,0.0149
02/21/2024,-0.0048
02/20/2024,0.0148
02/19/2024,0.0070999999999999995
02/16/2024,0.0108
02/15/2024,-0.0008
02/14/2024,0.0207
02/13/2024,-0.0192
02/12/2024,0.0155
02/09/2024,-0.0040999999999999995
02/08/2024,-0.0121
02/07/2024,0.006500000000000001
02/06/2024,0.0011
02/05/2024,-0.0088
02/02/2024,0.0192
02/01/2024,0.0115
01/31/2024,0.0197
01/30/2024,0.0102
01/29/2024,-0.0046
01/26/2024,0.0078000000000000005
01/25/2024,-0.0032
01/24/2024,0.0078000000000000005
01/23/2024,-0.004
01/22/2024,0.0019
01/19/2024,0.0044
01/18/2024,0.0109
01/17/2024,-0.018500000000000003
01/16/2024,-0.0034000000000000002
01/15/2024,-0.014499999999999999
01/12/2024,0.0011
01/11/2024,-0.0108
01/10/2024,-0.0076
01/09/2024,0.0037
01/08/2024,0.0023
01/05/2024,-0.0033
01/04/2024,-0.005600000000000001
01/03/2024,-0.0036
01/02/2024,-0.0169
12/29/2023,-0.005699999999999999
12/28/2023,-0.0063
12/27/2023,0.0105
12/22/2023,-0.0008
12/21/2023,0.0009
12/20/2023,-0.0034000000000000002
12/19/2023,0.0086
12/18/2023,0.0060999999999999995
12/15/2023,0.0034000000000000002
12/14/2023,0.0062
12/13/2023,0.002
12/12/2023,-0.0085
12/11/2023,0.0032
12/08/2023,0.0075
12/07/2023,-0.0091
12/06/2023,0.0048
12/05/2023,0.0078000000000000005
12/04/2023,-0.0022
12/01/2023,0.0319
11/30/2023,-0.0032
11/29/2023,-0.0077
11/28/2023,0.0143
11/27/2023,-0.009000000000000001
11/24/2023,0.0011
11/23/2023,-0.0069
11/22/2023,0.0001
11/21/2023,-0.0042
11/20/2023,0.01
11/17/2023,0.005
11/16/2023,-0.0007000000000000001
11/15/2023,-0.0078000000000000005
11/14/2023,0.048499999999999995
11/13/2023,-0.0039000000000000003
11/10/2023,-0.0137
11/09/2023,0.0143
11/08/2023,-0.0129
11/07/2023,-0.008199999999999999
11/06/2023,0.004
11/03/2023,0.0087
11/02/2023,0.004
10/31/2023,0.0109
10/30/2023,0.0108
10/27/2023,-0.008100000000000001
10/26/2023,0.0118
10/25/2023,0.0178
10/24/2023,0.019
10/23/2023,-0.0038
10/20/2023,-0.011000000000000001
10/19/2023,-0.0206
10/18/2023,-0.011200000000000002
10/17/2023,0.0187
10/16/2023,0.053099999999999994
10/13/2023,0.0069
10/12/2023,-0.008
10/11/2023,0.0085
10/10/2023,0.026600000000000002
10/09/2023,0.0208
10/06/2023,0.0031
10/05/2023,-0.0078000000000000005
10/04/2023,0.008100000000000001
10/03/2023,-0.0048
10/02/2023,-0.022099999999999998
09/29/2023,0.016399999999999998
09/28/2023,-0.0075
09/27/2023,-0.015300000000000001
09/26/2023,0.0017000000000000001
09/25/2023,-0.0123
09/22/2023,-0.0002
09/21/2023,-0.0132
09/20/2023,0.0232
09/19/2023,-0.0067
09/18/2023,-0.0158
09/15/2023,0.0037
09/14/2023,0.009300000000000001
09/13/2023,0.0
09/12/2023,0.004
09/11/2023,-0.0011
09/08/2023,0.0086
09/07/2023,-0.015700000000000002
09/06/2023,-0.024
09/05/2023,-0.0095
09/04/2023,-0.0124
09/01/2023,0.0116
08/31/2023,-0.011000000000000001
08/30/2023,0.0039000000000000003
08/29/2023,0.0014000000000000002
08/28/2023,0.0194
08/25/2023,-0.0046
08/24/2023,-0.0014000000000000002
08/23/2023,0.0014000000000000002
08/22/2023,-0.0028000000000000004
08/21/2023,0.0003
08/18/2023,-0.0033
08/17/2023,-0.0113
08/16/2023,-0.0204
08/14/2023,-0.0087
08/11/2023,-0.011899999999999999
08/10/2023,0.0163
08/09/2023,-0.008
08/08/2023,-0.018000000000000002
08/07/2023,-0.008100000000000001
08/04/2023,0.013000000000000001
08/03/2023,-0.0005
08/02/2023,-0.021
08/01/2023,-0.0022
07/31/2023,0.002
07/28/2023,-0.0002
07/27/2023,0.011899999999999999
07/26/2023,-0.008199999999999999
07/25/2023,0.0037
07/24/2023,0.0085
07/21/2023,-0.0016
07/20/2023,-0.005699999999999999
07/19/2023,0.0048
07/18/2023,0.011399999999999999
07/17/2023,0.0046
07/14/2023,0.0045000000000000005
07/13/2023,0.0014000000000000002
07/12/2023,0.029300000000000003
07/11/2023,0.0064
07/10/2023,0.0029
07/07/2023,0.0125
07/06/2023,-0.0023
07/05/2023,-0.020099999999999996
07/04/2023,-0.0106
07/03/2023,0.0088
06/30/2023,-0.0008
06/29/2023,0.0083
06/28/2023,0.0028000000000000004
06/27/2023,-0.0141
06/26/2023,0.0165
06/23/2023,-0.0195
06/22/2023,-0.0003
06/21/2023,0.0045000000000000005
06/20/2023,-0.008199999999999999
06/19/2023,-0.0115
06/16/2023,0.0051
06/15/2023,0.0104
06/14/2023,0.025099999999999997
06/13/2023,-0.009399999999999999
06/12/2023,-0.0033
06/09/2023,0.0072
06/07/2023,-0.0083
06/06/2023,0.0165
06/05/2023,0.001
06/02/2023,0.0369
06/01/2023,0.0273
05/31/2023,-0.026699999999999998
05/30/2023,-0.0172
05/29/2023,-0.0019
05/26/2023,0.022099999999999998
05/25/2023,-0.0089
05/24/2023,-0.0227
05/23/2023,-0.0003
05/22/2023,0.0062
05/19/2023,0.027000000000000003
05/18/2023,0.0034999999999999996
05/17/2023,-0.008100000000000001
05/16/2023,0.0042
05/15/2023,0.0008
05/12/2023,0.0106
05/11/2023,-0.0068000000000000005
05/10/2023,0.0063
05/09/2023,-0.0011
05/08/2023,0.0051
05/05/2023,0.0149
05/04/2023,-0.0182
05/02/2023,-0.002
04/28/2023,-0.0128
04/27/2023,0.0315
04/26/2023,-0.0011
04/25/2023,-0.0104
04/24/2023,0.0052
04/21/2023,-0.0055000000000000005
04/20/2023,0.0075
04/19/2023,0.0
04/18/2023,0.018799999999999997
04/17/2023,0.0040999999999999995
04/14/2023,0.0073
04/13/2023,0.013500000000000002
04/12/2023,0.018500000000000003
04/11/2023,0.0166
04/06/2023,-0.0015
04/05/2023,-0.009300000000000001
04/04/2023,-0.0014000000000000002
04/03/2023,0.009899999999999999
03/31/2023,-0.0027
03/30/2023,0.0315
03/29/2023,0.009000000000000001
03/28/2023,0.0042
03/27/2023,0.01
03/24/2023,-0.0209
03/23/2023,-0.0008
03/22/2023,-0.0069
03/21/2023,0.019299999999999998
03/20/2023,0.005
03/17/2023,-0.0166
03/16/2023,-0.0005
03/15/2023,-0.0273
03/14/2023,0.0011
03/13/2023,-0.025699999999999997
03/10/2023,-0.019799999999999998
03/09/2023,-0.0134
03/08/2023,0.004
03/07/2023,-0.0108
03/06/2023,0.0173
03/03/2023,0.0132
03/02/2023,-0.0207
03/01/2023,0.0045000000000000005
02/28/2023,0.0149
02/27/2023,0.0075
02/24/2023,-0.0096
02/23/2023,0.0155
02/22/2023,-0.0159
02/21/2023,-0.0128
02/20/2023,-0.0053
02/17/2023,-0.0034000000000000002
02/16/2023,-0.0024
02/15/2023,0.009399999999999999
02/14/2023,-0.0003
02/13/2023,0.0028000000000000004
02/10/2023,-0.0254
02/09/2023,0.0051
02/08/2023,0.0085
02/07/2023,0.0033
02/06/2023,-0.0217
02/03/2023,0.0012
02/02/2023,0.017
02/01/2023,-0.0159
01/31/2023,0.0066
01/30/2023,-0.0113
01/27/2023,-0.0001
01/26/2023,0.013500000000000002
01/25/2023,-0.0169
01/24/2023,-0.0024
01/23/2023,0.0163
01/20/2023,0.0013
01/19/2023,-0.012199999999999999
01/18/2023,0.0046
01/17/2023,-0.0148
01/16/2023,0.005
01/13/2023,-0.0038
01/12/2023,0.0084
01/11/2023,-0.012
01/10/2023,0.013300000000000001
01/09/2023,0.0304
01/05/2023,0.0005
01/04/2023,0.0166
01/03/2023,0.018600000000000002
01/02/2023,-0.0003
12/30/2022,-0.005699999999999999
12/29/2022,0.0194
12/28/2022,0.0011
12/27/2022,-0.008100000000000001
12/23/2022,0.0001
12/22/2022,-0.0034000000000000002
12/21/2022,0.013000000000000001
12/20/2022,0.011399999999999999
12/19/2022,0.0011
12/16/2022,-0.0087
12/15/2022,-0.0173
12/14/2022,0.0015
12/13/2022,0.0167
12/12/2022,0.0146
12/09/2022,0.0026
12/08/2022,-0.0058
12/07/2022,0.0012
12/06/2022,-0.0074
12/05/2022,0.0075
12/02/2022,-0.018600000000000002
12/01/2022,0.0173
11/30/2022,0.0
11/29/2022,0.0043
11/28/2022,-0.0154
11/25/2022,0.001
11/24/2022,0.0235
11/23/2022,-0.0024
11/22/2022,0.0191
11/21/2022,-0.0127
11/18/2022,-0.0006
11/17/2022,-0.0189
11/16/2022,-0.016
11/15/2022,0.0147
11/14/2022,0.0317
11/10/2022,0.0281
11/09/2022,-0.0004
11/08/2022,0.016399999999999998
11/07/2022,0.0105
11/04/2022,0.0268
11/03/2022,-0.0092
11/02/2022,0.0245
10/31/2022,0.0183
10/28/2022,0.0013
10/27/2022,0.0129
10/26/2022,0.0302
10/25/2022,0.0075
10/24/2022,0.015300000000000001
10/21/2022,-0.0104
10/20/2022,0.0206
10/19/2022,-0.021
10/18/2022,0.0096
10/17/2022,0.012
10/14/2022,0.0285
10/13/2022,-0.013600000000000001
10/12/2022,-0.0034000000000000002
10/11/2022,0.0017000000000000001
10/10/2022,-0.0183
10/07/2022,-0.0089
10/06/2022,-0.0009
10/05/2022,-0.0212
10/04/2022,0.0453
10/03/2022,0.0066
09/30/2022,-0.0016
09/29/2022,-0.0385
09/28/2022,-0.0161
09/27/2022,0.018000000000000002
09/26/2022,-0.0169
09/23/2022,-0.0398
09/22/2022,0.0059
09/21/2022,0.008
09/20/2022,-0.0195
09/19/2022,0.0169
09/16/2022,-0.0246
09/15/2022,0.0075
09/14/2022,0.0059
09/13/2022,-0.0273
09/12/2022,0.0178
09/09/2022,0.0417
09/08/2022,0.0026
09/07/2022,0.011399999999999999
09/06/2022,-0.0263
09/05/2022,-0.0091
09/02/2022,0.029500000000000002
09/01/2022,-0.0429
08/31/2022,-0.0045000000000000005
08/30/2022,-0.024300000000000002
08/29/2022,-0.0184
08/26/2022,-0.0179
08/25/2022,0.006999999999999999
08/24/2022,-0.0218
08/23/2022,0.0102
08/22/2022,-0.0199
08/19/2022,-0.0155
08/18/2022,0.01
08/17/2022,-0.03
08/16/2022,0.0
08/12/2022,0.0058
08/11/2022,0.0182
08/10/2022,0.0059
08/09/2022,-0.0069
08/08/2022,0.0264
08/05/2022,-0.013300000000000001
08/04/2022,-0.008100000000000001
08/03/2022,-0.0149
08/02/2022,-0.0132
08/01/2022,0.0089
07/29/2022,0.032400000000000005
07/28/2022,0.009300000000000001
07/27/2022,-0.0017000000000000001
07/26/2022,-0.0183
07/25/2022,-0.0095
07/22/2022,0.0111
07/21/2022,-0.0068000000000000005
07/20/2022,0.0091
07/19/2022,0.0059
07/18/2022,0.0305
07/15/2022,0.0038
07/14/2022,-0.0252
07/13/2022,-0.004699999999999999
07/12/2022,-0.0298
07/11/2022,-0.0149
07/08/2022,0.018500000000000003
07/07/2022,0.0326
07/06/2022,0.0063
07/05/2022,-0.0287
07/04/2022,0.0025
07/01/2022,-0.0042
06/30/2022,-0.0215
06/29/2022,-0.0034000000000000002
06/28/2022,0.0151
06/27/2022,0.0183
06/24/2022,0.0169
06/23/2022,-0.015600000000000001
06/22/2022,-0.022400000000000003
06/21/2022,0.0233
06/20/2022,0.0019
06/17/2022,-0.0178
06/15/2022,0.0018
06/14/2022,0.013300000000000001
06/13/2022,-0.0252
06/10/2022,-0.0239
06/09/2022,-0.0141
06/08/2022,-0.0196
06/07/2022,-0.0113
06/06/2022,0.016200000000000003
06/03/2022,-0.0075
06/02/2022,0.0060999999999999995
06/01/2022,-0.011000000000000001
05/31/2022,-0.0084
05/30/2022,0.0265
05/27/2022,-0.0089
05/26/2022,0.0169
05/25/2022,-0.008
05/24/2022,-0.0141
05/23/2022,0.0304
05/20/2022,0.0034999999999999996
05/19/2022,-0.013999999999999999
05/18/2022,0.0006
05/17/2022,0.0218
05/16/2022,-0.0019
05/13/2022,0.0438
05/12/2022,-0.0154
05/11/2022,-0.0007000000000000001
05/10/2022,-0.004699999999999999
05/09/2022,-0.021400000000000002
05/06/2022,-0.0004
05/05/2022,-0.0258
05/04/2022,-0.0063
05/02/2022,-0.0183
04/29/2022,-0.013999999999999999
04/28/2022,0.0007000000000000001
04/27/2022,-0.006999999999999999
04/26/2022,-0.012
04/25/2022,-0.027200000000000002
04/22/2022,-0.0273
04/21/2022,-0.009300000000000001
04/20/2022,-0.01
04/19/2022,-0.0118
04/14/2022,-0.0053
04/13/2022,0.0049
04/12/2022,-0.013000000000000001
04/11/2022,0.0175
04/08/2022,0.0040999999999999995
04/07/2022,-0.0148
04/06/2022,-0.0074
04/05/2022,-0.0159
04/04/2022,-0.0032
04/01/2022,0.0149
03/31/2022,-0.0213
03/30/2022,0.0037
03/29/2022,0.022799999999999997
03/28/2022,0.0036
03/25/2022,-0.0109
03/24/2022,0.0085
03/23/2022,-0.0003
03/22/2022,0.013600000000000001
03/21/2022,-0.003
03/18/2022,-0.012199999999999999
03/17/2022,0.0317
03/16/2022,0.0301
03/15/2022,0.0141
03/14/2022,-0.0302
03/11/2022,0.0321
03/10/2022,-0.0015
03/09/2022,0.0341
03/08/2022,-0.0139
03/07/2022,0.0084
03/04/2022,-0.0452
03/03/2022,-0.0168
03/02/2022,0.0391
03/01/2022,-0.016399999999999998
02/28/2022,0.0148
02/25/2022,0.08439999999999999
02/24/2022,-0.10869999999999999
02/23/2022,-0.0297
02/22/2022,0.0154
02/21/2022,-0.0344
02/18/2022,-0.0149
02/17/2022,-0.0168
02/16/2022,0.0014000000000000002
02/15/2022,0.0222
02/14/2022,-0.018799999999999997
02/11/2022,-0.0046
02/10/2022,-0.0102
02/09/2022,0.009399999999999999
02/08/2022,0.02
02/07/2022,-0.0014000000000000002
02/04/2022,-0.0271
02/03/2022,-0.0079
02/02/2022,0.0129
02/01/2022,0.0066
01/31/2022,0.011899999999999999
01/28/2022,-0.0227
01/27/2022,0.0005
01/26/2022,0.015300000000000001
01/25/2022,0.013500000000000002
01/24/2022,-0.0455
01/21/2022,-0.0152
01/20/2022,-0.0034999999999999996
01/19/2022,-0.0002
01/18/2022,-0.0203
01/17/2022,-0.0075
01/14/2022,-0.0102
01/13/2022,-0.0014000000000000002
01/12/2022,0.028399999999999998
01/11/2022,0.0232
01/10/2022,-0.009000000000000001
01/07/2022,0.0004
01/05/2022,0.0045000000000000005
01/04/2022,0.0062
01/03/2022,0.0086
12/30/2021,0.0028000000000000004
12/29/2021,0.0037
12/28/2021,0.0118
12/27/2021,0.0002
12/23/2021,0.0060999999999999995
12/22/2021,0.0123
12/21/2021,-0.002
12/20/2021,-0.0021
12/17/2021,-0.0087
12/16/2021,0.0245
12/15/2021,-0.023
12/14/2021,-0.0012
12/13/2021,0.0003
12/10/2021,0.0004
12/09/2021,-0.0031
12/08/2021,-0.0052
12/07/2021,0.018500000000000003
12/06/2021,0.005
12/03/2021,-0.0101
12/02/2021,-0.0069
12/01/2021,0.0104
11/30/2021,0.0213
11/29/2021,0.0026
11/26/2021,-0.0387
11/25/2021,-0.0046
11/24/2021,-0.0095
11/23/2021,0.0059
11/22/2021,-0.0002
11/19/2021,-0.0102
11/18/2021,-0.0199
11/17/2021,-0.0096
11/16/2021,0.0021
11/15/2021,-0.0098
11/12/2021,-0.0034999999999999996
11/10/2021,-0.011899999999999999
11/09/2021,-0.011899999999999999
11/08/2021,-0.0062
11/05/2021,0.0001
11/04/2021,0.024700000000000003
11/03/2021,-0.011399999999999999
11/02/2021,0.001
10/29/2021,0.0052
10/28/2021,-0.0051
10/27/2021,-0.0084
10/26/2021,-0.0008
10/25/2021,0.0042
10/22/2021,-0.0042
10/21/2021,-0.006500000000000001
10/20/2021,-0.0018
10/19/2021,-0.005
10/18/2021,0.0024
10/15/2021,-0.0022
10/14/2021,0.0031
10/13/2021,-0.0083
10/12/2021,0.0060999999999999995
10/11/2021,0.0192
10/08/2021,0.0219
10/07/2021,0.0043
10/06/2021,-0.006500000000000001
10/05/2021,0.011399999999999999
10/04/2021,0.0044
10/01/2021,0.0076
09/30/2021,0.0084
09/29/2021,0.0067
09/28/2021,-0.0073
09/27/2021,-0.0029
09/24/2021,-0.0092
09/23/2021,-0.0058
09/22/2021,0.0246
09/21/2021,0.0025
09/20/2021,-0.0259
09/17/2021,-0.0103
09/16/2021,0.0009
09/15/2021,-0.0087
